case,city,birth_date,birth_time,pID,promissor,asp,sID,significator,astro_arc,horosa_arc,arc_abs_err,astro_dirJD,horosa_dirJD,date_abs_err_days,astro_date,horosa_date,prom_key,sig_key
case_0001,,2006-10-04,09:58:00.000,6,Saturn,120.0,7,Uranus,82.46300787361963,82.46293844697368,6.942664595044334e-05,2484132.5798183153,2484132.5544775897,0.025340725667774677,3/22/2089 1:55:0,2089-03-22 01:18:26,S_Saturn_120,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,180.0,7,Uranus,19.352316181690696,19.35225074647127,6.543521942603547e-05,2461081.1773507614,2461081.1534669064,0.02388385497033596,2/9/2026 16:15:0,2026-02-09 15:40:59,N_Saturn_180,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,90.0,8,Neptune,90.46827396603209,90.46824049039282,3.34756392703639e-05,2487056.501942046,2487056.4897234375,0.012218608520925045,3/24/2097 0:3:0,2097-03-23 23:45:12,S_Saturn_90,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,120.0,8,Neptune,58.78352988838407,58.783493872869826,3.601551424026184e-05,2475483.5703537045,2475483.5572080417,0.01314566284418106,7/17/2065 1:41:0,2065-07-17 01:22:22,S_Saturn_120,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,180.0,8,Neptune,-4.327161803544868,-4.327193827632584,3.2024087715853966e-05,2455592.996002738,2455593.00769153,0.011688792146742344,1/31/2011 11:54:0,2011-01-31 12:11:04,N_Saturn_180,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,60.0,9,Pluto,64.07991541092605,64.07986713262162,4.827830443332459e-05,2477417.751069432,2477417.733447851,0.017621580976992846,11/2/2070 6:2:0,2070-11-02 05:36:09,S_Saturn_60,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,90.0,9,Pluto,34.86078028012639,34.86072911136836,5.1168758034236816e-05,2466745.7667466905,2466745.748070094,0.01867659669369459,8/14/2041 6:24:0,2041-08-14 05:57:13,S_Saturn_90,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,120.0,9,Pluto,3.1760362024783717,3.1759824938453676,5.3708633004134754e-05,2455172.835158349,2455172.815554698,0.019603651016950607,12/7/2009 8:3:0,2009-12-07 07:34:23,S_Saturn_120,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,180.0,9,Pluto,-59.93465548945056,-59.93470520665704,4.971720647972688e-05,2475903.731198094,2475903.749344874,0.01814678031951189,9/10/2066 5:33:0,2066-09-10 05:59:03,N_Saturn_180,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,120.0,10,North Node,94.7782612487947,94.77828452502587,2.3276231161162286e-05,2488629.647300254,2488629.6557960785,0.008495824411511421,7/15/2101 3:32:0,2101-07-15 03:44:20,S_Saturn_120,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,180.0,10,North Node,31.66756955686577,31.667591712569106,2.2155703334192367e-05,2465579.9124022573,2465579.252919532,0.65948272543028,6/5/2038 9:54:0,2038-06-04 18:04:12,N_Saturn_180,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,60.0,24,Asc,-46.41233563327086,-46.41260624033234,0.0002706070614806322,2470965.084450588,2470965.1832221653,0.09877157723531127,3/3/2053 14:2:0,2053-03-03 16:23:50,S_Saturn_60,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,90.0,24,Asc,-10.96049699158408,-10.960476897801016,2.0093783064112358e-05,2458016.1633463725,2458016.1560121416,0.007334230933338404,9/19/2017 15:55:0,2017-09-19 15:44:39,S_Saturn_90,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,120.0,24,Asc,24.231532632048044,24.232012428714285,0.0004797966662408726,2462863.3228877736,2462863.266480925,0.05640684859827161,12/27/2030 19:45:0,2030-12-27 18:23:44,S_Saturn_120,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,180.0,24,Asc,81.26215466029507,81.26254685476306,0.0003921944679916578,2483693.530550112,2483693.6740932874,0.14354317542165518,1/8/2088 0:44:0,2088-01-08 04:10:41,N_Saturn_180,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,0.0,25,MC,-17.4940367238801,-17.494046792544992,1.0068664892060042e-05,2460402.3993853843,2460402.4030705155,0.0036851312033832073,4/1/2024 21:35:0,2024-04-01 21:40:25,N_Saturn_0,N_MC_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,60.0,25,MC,38.49139237574329,38.49138271118062,9.664562668376675e-06,2468072.4315539664,2468071.936634025,0.4949199412949383,4/1/2045 22:21:0,2045-04-01 10:28:45,S_Saturn_60,N_MC_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,60.0,25,MC,-80.60472841580906,-80.60473960500174,1.1189192676397397e-05,2483453.3078162144,2483453.3119002697,0.004084055311977863,5/12/2087 19:23:0,2087-05-12 19:29:08,D_Saturn_60,N_MC_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,90.0,25,MC,67.71052750654295,67.71051703049002,1.0476052921148948e-05,2478743.9244843326,2478743.920660573,0.003823759499937296,6/20/2074 10:11:0,2074-06-20 10:05:45,S_Saturn_90,N_MC_0
case_0001,,2006-10-04,09:58:00.000,6,Saturn,120.0,25,MC,99.39527158419097,99.39526039499822,1.118919274745167e-05,2490316.251344258,2490315.8519886187,0.3993556392379105,2/25/2106 18:2:0,2106-02-25 08:26:51,S_Saturn_120,N_MC_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-120.0,0,Sun,-29.385428606464103,-29.385393874753902,3.4731710201185706e-05,2464745.2633858034,2464745.636102604,0.37271680077537894,2/21/2036 18:19:0,2036-02-22 03:15:59,D_Uranus_120,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-90.0,0,Sun,-60.296173060476974,-60.29613535912847,3.770134850356044e-05,2476035.6851115185,2476035.671350526,0.01376099232584238,1/20/2067 4:27:0,2067-01-20 04:06:44,D_Uranus_90,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-60.0,0,Sun,-92.83736396645656,-92.83732585354429,3.811291227862057e-05,2487921.2197922007,2487921.205880988,0.013911212794482708,8/5/2099 17:17:0,2099-08-05 16:56:28,D_Uranus_60,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,120.0,0,Sun,87.16263603354341,87.16267414645569,3.811291227862057e-05,2485848.9440966877,2485848.9580079005,0.013911212794482708,12/2/2093 10:39:0,2093-12-02 10:59:31,S_Uranus_120,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,180.0,0,Sun,26.756576545539872,26.75660934442618,3.279888630913774e-05,2463785.7323835664,2463785.74435516,0.011971593368798494,7/7/2033 5:35:0,2033-07-07 05:51:53,N_Uranus_180,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-90.0,1,Moon,80.71126686072506,80.7113083920151,4.153129003725553e-05,2483492.194348609,2483492.2095075296,0.015158920548856258,6/20/2087 16:40:0,2087-06-20 17:01:41,D_Uranus_90,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-60.0,1,Moon,48.17007595474547,48.170117897599255,4.194285378389395e-05,2471606.6596679264,2471606.674977068,0.015309141483157873,12/5/2054 3:50:0,2054-12-05 04:11:58,D_Uranus_60,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,0.0,1,Moon,-12.235983533258093,-12.23594690443025,3.6628827842832834e-05,2458481.7159340833,2458481.7025645613,0.01336952205747366,12/29/2018 5:11:0,2018-12-29 04:51:41,N_Uranus_0,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-120.0,2,Mercury,-9.417368875721337,-9.417334130082963,3.474563837357891e-05,2457451.921584083,2457452.3262360548,0.4046519719995558,3/4/2016 10:7:0,2016-03-04 19:49:46,D_Uranus_120,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-90.0,2,Mercury,-40.32811332973421,-40.32807561445753,3.7715276675953646e-05,2468742.671423127,2468742.3295437214,0.3418794055469334,2/1/2047 4:7:0,2047-01-31 19:54:32,D_Uranus_90,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-60.0,2,Mercury,-72.8693042357138,-72.86926610887335,3.812684045101378e-05,2480628.7472947156,2480627.864074183,0.8832205324433744,8/18/2079 5:56:0,2079-08-17 08:44:16,D_Uranus_60,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,180.0,2,Mercury,46.72463627628264,46.72466908909712,3.281281448153095e-05,2471079.0741852876,2471079.0861619646,0.011976676993072033,6/25/2053 13:47:0,2053-06-25 14:04:04,N_Uranus_180,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-120.0,3,Venus,-34.47779355126775,-34.4777588314447,3.4719823048590115e-05,2466605.976590657,2466605.9639179218,0.012672735378146172,3/27/2041 11:26:0,2041-03-27 11:08:02,D_Uranus_120,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-90.0,3,Venus,-65.38853800528062,-65.38850031581927,3.768946135096485e-05,2477895.786854377,2477895.773060034,0.01379434298723936,2/23/2072 6:53:0,2072-02-23 06:33:12,D_Uranus_90,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-60.0,3,Venus,-97.92972891126021,-97.92969081023509,3.810102512602498e-05,2489779.932997054,2489780.84878099,0.9157839361578226,9/7/2104 10:24:0,2104-09-08 08:22:14,D_Uranus_60,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,120.0,3,Venus,82.07027108873976,82.07030918976488,3.810102512602498e-05,2483989.2308918345,2483989.2447987082,0.013906873762607574,10/29/2088 17:32:0,2088-10-29 17:52:30,S_Uranus_120,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,180.0,3,Venus,21.664211600736223,21.66424438773538,3.278699915654215e-05,2461925.0191787127,2461925.6953903553,0.6762116425670683,6/2/2028 12:28:0,2028-06-03 04:41:21,N_Uranus_180,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-120.0,4,Mars,-23.431865526121783,-23.431830692303322,3.483381846081102e-05,2462571.212861479,2462571.2001471347,0.012714344076812267,3/10/2030 17:7:0,2030-03-10 16:48:12,D_Uranus_120,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-90.0,4,Mars,-54.342609980134654,-54.34257217667789,3.780345676318575e-05,2473861.9771971735,2473861.620788932,0.3564082416705787,2/6/2061 11:27:0,2061-02-06 02:53:56,D_Uranus_90,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-60.0,4,Mars,-86.88380088611424,-86.8837626710937,3.821502053824588e-05,2485748.053068762,2485747.1553193936,0.8977493685670197,8/23/2093 13:16:0,2093-08-22 15:43:39,D_Uranus_60,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,120.0,4,Mars,93.11619911388573,93.11623732890627,3.821502053824588e-05,2488022.9946210124,2488023.008569495,0.01394848246127367,11/15/2099 11:52:0,2099-11-15 12:12:20,S_Uranus_120,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,180.0,4,Mars,32.71013962588219,32.71017252687676,3.2900994568763053e-05,2465959.782907891,2465959.794916754,0.012008863035589457,6/20/2039 6:47:0,2039-06-20 07:04:40,N_Uranus_180,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-120.0,5,Jupiter,7.637610230905608,7.637642574605735,3.234370012705767e-05,2456802.309678725,2456802.3214841755,0.011805450543761253,5/24/2014 19:26:0,2014-05-24 19:42:56,D_Uranus_120,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-90.0,5,Jupiter,-23.273134223107263,-23.273098909768834,3.5313338429432406e-05,2462513.2759358785,2462513.26304651,0.012889368459582329,1/11/2030 18:37:0,2030-01-11 18:18:47,D_Uranus_90,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-60.0,5,Jupiter,-55.81432512908685,-55.81428940418465,3.572490220449254e-05,2474398.8106165607,2474398.797576972,0.013039588928222656,7/28/2062 7:27:0,2062-07-28 07:08:30,D_Uranus_60,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,180.0,5,Jupiter,63.77961538290958,63.77964579378582,3.041087623500971e-05,2477308.921174589,2477308.152659176,0.7685154131613672,7/16/2070 10:6:0,2070-07-15 15:39:49,N_Uranus_180,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-120.0,6,Saturn,-74.8775103706152,-74.87743951904096,7.08515742360305e-05,2481361.8732297188,2481361.847368894,0.02586082462221384,8/20/2081 8:57:0,2081-08-20 08:20:12,D_Uranus_120,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,90.0,6,Saturn,74.2117451753719,74.21181899658444,7.382121253840523e-05,2481118.868933455,2481118.8958781976,0.026944742538034916,12/20/2080 8:51:0,2080-12-20 09:30:03,S_Uranus_90,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,120.0,6,Saturn,41.67055426939231,41.670628502168654,7.423277634188707e-05,2469232.3342527724,2469233.031976238,0.6977234655059874,6/4/2048 20:1:0,2048-06-05 12:46:02,S_Uranus_120,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,180.0,6,Saturn,-18.735505218611223,-18.73543629986088,6.891875034398254e-05,2460856.0413492373,2460856.0161938933,0.025155344046652317,6/29/2025 12:59:0,2025-06-29 12:23:18,N_Uranus_180,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-90.0,8,Neptune,69.57801773299076,69.57805959573349,4.186274273365598e-05,2479425.558416986,2479426.1517564827,0.5933394967578351,5/2/2076 1:24:0,2076-05-02 15:38:31,D_Uranus_90,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-60.0,8,Neptune,37.03682682701117,37.03686910131768,4.227430650871611e-05,2467540.023736303,2467540.0760355266,0.052299223374575377,10/17/2043 12:34:0,2043-10-17 13:49:29,D_Uranus_60,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,0.0,8,Neptune,-23.369232660992395,-23.369195700711828,3.696028056765499e-05,2462548.3518657065,2462548.3383752042,0.013490502256900072,2/15/2030 20:27:0,2030-02-15 20:07:15,N_Uranus_0,N_Neptune_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-120.0,9,Pluto,44.881268501097935,44.8812897010836,2.1199985667408328e-05,2470405.244947345,2470405.2526853397,0.007737994659692049,8/21/2051 17:53:0,2051-08-21 18:03:52,D_Uranus_120,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-90.0,9,Pluto,13.970524047085064,13.970548216709034,2.416962396978306e-05,2459114.8232216304,2459115.8025917597,0.9793701292946935,9/22/2020 7:45:0,2020-09-23 07:15:44,D_Uranus_90,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-60.0,9,Pluto,-18.570666858894526,-18.57064227770678,2.458118774484319e-05,2460795.8753479407,2460795.866375807,0.00897213350981474,4/30/2025 9:1:0,2025-04-30 08:47:34,D_Uranus_60,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,0.0,9,Pluto,-78.97672634689809,-78.97670707973629,1.9267161803782074e-05,2482859.087061062,2482859.080028548,0.007032514084130526,9/25/2085 14:5:0,2085-09-25 13:55:14,N_Uranus_0,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,-60.0,10,North Node,73.03155818742181,73.03158053770079,2.235027898223052e-05,2480687.1006828533,2480687.140421243,0.039738389663398266,10/15/2079 14:25:0,2079-10-15 15:22:12,D_Uranus_60,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,0.0,10,North Node,12.625498699418245,12.625519630741394,2.093132314939794e-05,2458623.888969732,2458623.896609665,0.0076399329118430614,5/20/2019 9:20:0,2019-05-20 09:31:07,N_Uranus_0,N_North Node_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,0.0,24,Asc,95.87319337496555,95.87321947783983,2.610287427273761e-05,2489029.2975263065,2489029.3070538556,0.009527549147605896,8/18/2102 19:8:0,2102-08-18 19:22:09,N_Uranus_0,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,60.0,24,Asc,45.79501932929409,45.79569134454809,0.0006720152539969604,2470738.7639996368,2470739.804976549,1.0409769122488797,7/20/2052 6:20:0,2052-07-21 07:19:09,D_Uranus_60,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,90.0,24,Asc,12.71632822850492,12.716657835607492,0.0003296071025715719,2458657.0417478485,2458657.162054441,0.1203065924346447,6/22/2019 13:0:0,2019-06-22 15:53:21,D_Uranus_90,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,120.0,24,Asc,-22.871001276089203,-22.871105433683937,0.00010415759473403341,2462367.368411493,2462366.535427739,0.8329837541095912,8/18/2029 20:51:0,2029-08-18 00:51:00,D_Uranus_120,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,180.0,24,Asc,-92.77712510783073,-92.7775579709631,0.0004328631323744503,2487899.2326088026,2487899.390603846,0.15799504332244396,7/14/2099 17:35:0,2099-07-14 21:22:28,N_Uranus_180,N_Asc_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,90.0,25,MC,88.60078373958427,88.6007735862853,1.015329897313677e-05,2486374.468793132,2486373.8643034385,0.6044896934181452,5/11/2095 23:15:0,2095-05-11 08:44:35,D_Uranus_90,N_MC_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,90.0,25,MC,-91.3992162604157,-91.3992264137147,1.015329900155848e-05,2487396.295879496,2487396.29958545,0.0037059541791677475,2/26/2098 19:6:0,2098-02-26 19:11:24,S_Uranus_90,N_MC_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,120.0,25,MC,57.6900392855714,57.690029925245284,9.360326117757722e-06,2475083.4462836776,2475084.132897084,0.6866134065203369,6/11/2064 22:43:0,2064-06-12 15:11:22,D_Uranus_120,N_MC_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,120.0,25,MC,-58.85802535443611,-58.85803561767669,1.026324058273076e-05,2475510.7611988136,2475510.764944896,0.003746082540601492,8/13/2065 6:16:0,2065-08-13 06:21:31,S_Uranus_120,N_MC_0
case_0001,,2006-10-04,09:58:00.000,7,Uranus,180.0,25,MC,1.5480341335674268,1.548025289282748,8.844284678843906e-06,2454578.16243733,2454578.159200322,0.0032370081171393394,4/21/2008 15:54:0,2008-04-21 15:49:15,N_Uranus_180,N_MC_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-120.0,0,Sun,-6.012117884237767,-6.012117677085428,2.0715233972623537e-07,2456209.017090075,2456209.0048965802,0.012193494942039251,10/8/2012 12:25:0,2012-10-08 12:07:02,D_Neptune_120,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-90.0,0,Sun,-34.892533927230716,-34.892533678747924,2.4848279167599685e-07,2466757.3568278835,2466757.356737187,9.069638326764107e-05,8/25/2041 20:34:0,2041-08-25 20:33:42,D_Neptune_90,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-60.0,0,Sun,-66.24958658740314,-66.24958629497351,2.924296325090836e-07,2478210.6810488463,2478210.6809421093,0.00010673701763153076,1/3/2073 4:21:0,2073-01-03 04:20:33,D_Neptune_60,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,180.0,0,Sun,50.194014713625165,50.19401495472158,2.410964157206763e-07,2472346.3973149173,2472346.3974029175,8.800020441412926e-05,12/13/2056 21:32:0,2056-12-13 21:32:15,N_Neptune_180,N_Sun_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-60.0,1,Moon,74.75785333379889,74.75785745617003,4.122371137782466e-06,2481318.1984112808,2481318.1999159465,0.001504665706306696,7/7/2081 16:46:0,2081-07-07 16:47:52,D_Neptune_60,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,0.0,1,Moon,11.2014546348272,11.201458705865093,4.071037892572349e-06,2458104.112886156,2458104.114372085,0.0014859288930892944,12/16/2017 14:43:0,2017-12-16 14:44:41,N_Neptune_0,N_Moon_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-120.0,2,Mercury,13.955941846504999,13.95594206758551,2.2108051211944257e-07,2459109.5007184185,2459110.4567411807,0.9560227622278035,9/17/2020 0:1:0,2020-09-17 22:57:42,D_Neptune_120,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-90.0,2,Mercury,-14.92447419648795,-14.924473934076985,2.6241096406920406e-07,2459464.0150261624,2459464.0149303824,9.578000754117966e-05,9/6/2021 12:22:0,2021-09-06 12:21:30,D_Neptune_90,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-60.0,2,Mercury,-46.28152685666038,-46.28152655030257,3.063578049022908e-07,2470917.339247125,2470917.3391353046,0.00011182064190506935,1/14/2053 20:9:0,2053-01-14 20:08:21,D_Neptune_60,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,180.0,2,Mercury,70.16207444436793,70.16207469939252,2.550245881138835e-07,2479639.901191083,2479639.7392097223,0.16198136052116752,12/2/2076 9:38:0,2076-12-02 05:44:27,N_Neptune_180,N_Mercury_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-120.0,3,Venus,-11.104482829041416,-11.104482633776229,1.9526518713064434e-07,2458068.7181770443,2458068.7181057725,7.127178832888603e-05,11/11/2017 5:14:0,2017-11-11 05:14:04,D_Neptune_120,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-90.0,3,Venus,-39.984898872034364,-39.984898635438725,2.3659563908040582e-07,2468617.0700327368,2468617.0699463794,8.635735139250755e-05,9/28/2046 13:41:0,2046-09-28 13:40:43,D_Neptune_90,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-60.0,3,Venus,-71.34195153220679,-71.34195125166431,2.8054247991349257e-07,2480070.3942536996,2480070.3941513016,0.00010239798575639725,2/5/2078 21:28:0,2078-02-05 21:27:34,D_Neptune_60,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,180.0,3,Venus,45.10164976882152,45.10164999803078,2.2920926312508527e-07,2470485.684110064,2470485.7858437235,0.10173365939408541,11/10/2051 4:25:0,2051-11-10 06:51:36,N_Neptune_180,N_Venus_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-120.0,4,Mars,-0.058554803895447094,-0.05855449463484774,3.0926059935154626e-07,2454033.954447866,2454033.954334986,0.00011288002133369446,10/25/2006 10:54:0,2006-10-25 10:54:14,D_Neptune_120,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-90.0,4,Mars,-28.938970846888395,-28.938970496297344,3.5059105130130774e-07,2464582.3063035584,2464582.306175593,0.00012796558439731598,9/11/2035 19:21:0,2035-09-11 19:20:53,D_Neptune_90,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-60.0,4,Mars,-60.29602350706082,-60.29602311252293,3.945378921343945e-07,2476035.630524521,2476035.630380515,0.00014400621876120567,1/20/2067 3:8:0,2067-01-20 03:07:44,D_Neptune_60,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,180.0,4,Mars,56.147577793967486,56.14757813717216,3.432046753459872e-07,2474520.595417036,2474520.4479645123,0.14745252393186092,11/27/2062 2:17:0,2062-11-26 22:45:04,N_Neptune_180,N_Mars_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-120.0,5,Jupiter,31.010920953131944,31.01091877227421,2.1808577344017976e-06,2465339.5790132903,2465339.5672963243,0.011716966051608324,10/8/2037 1:54:0,2037-10-08 01:36:54,D_Neptune_120,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-90.0,5,Jupiter,2.1305049101389955,2.130502770611713,2.139527282452036e-06,2454791.216236645,2454791.2154557174,0.0007809274829924107,11/20/2008 17:11:0,2008-11-20 17:10:15,D_Neptune_90,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-60.0,5,Jupiter,-29.226547750033433,-29.226549845613874,2.0955804416189494e-06,2464687.2718732064,2464687.499187939,0.22731473250314593,12/25/2035 18:31:0,2035-12-25 23:58:49,D_Neptune_60,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,0.0,5,Jupiter,-92.78294644900512,-92.78294859591881,2.146913686829066e-06,2487901.357398331,2487901.3581819544,0.0007836231961846352,7/16/2099 20:35:0,2099-07-16 20:35:46,N_Neptune_0,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,180.0,5,Jupiter,87.21705355099488,87.21705140408119,2.146913686829066e-06,2485868.8064905573,2485868.805706934,0.0007836231961846352,12/22/2093 7:21:0,2093-12-22 07:20:13,N_Neptune_180,N_Jupiter_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-120.0,6,Saturn,-51.50419964838886,-51.50416332137249,3.632701637457103e-05,2472824.614816106,2472824.6015567454,0.013259360566735268,4/6/2058 2:45:0,2058-04-06 02:26:14,D_Neptune_120,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-90.0,6,Saturn,-80.38461569138181,-80.38457932303498,3.636834682652079e-05,2483372.9666717984,2483372.953397352,0.013274446595460176,2/21/2087 11:12:0,2087-02-21 10:52:53,D_Neptune_90,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,90.0,6,Saturn,99.6153843086182,99.61542067696502,3.636834681230994e-05,2490396.812601398,2490396.2104915367,0.6021098615601659,5/17/2106 7:30:0,2106-05-16 17:03:06,S_Neptune_90,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,120.0,6,Saturn,68.25833164844575,68.25836806073943,3.6412293681564734e-05,2478943.872996127,2478943.886286614,0.013290487229824066,1/6/2075 8:57:0,2075-01-06 09:16:15,S_Neptune_120,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,180.0,6,Saturn,4.70193294947407,4.701969310434521,3.636096045056547e-05,2455729.7874710024,2455729.800742753,0.013271750416606665,6/17/2011 6:54:0,2011-06-17 07:13:04,N_Neptune_180,N_Saturn_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-60.0,7,Uranus,87.30408219130015,87.3040532339923,2.8957307847576885e-05,2485900.571944269,2485900.5613748515,0.010569417383521795,1/23/2094 1:44:0,2094-01-23 01:28:22,D_Neptune_60,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,0.0,7,Uranus,23.747683492328463,23.74765448368737,2.9008641092787002e-05,2462686.486419144,2462686.47583099,0.010588154196739197,7/3/2030 23:40:0,2030-07-03 23:25:12,N_Neptune_0,N_Uranus_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-120.0,9,Pluto,68.25457922332427,68.25456589875208,1.3324572194051143e-05,2478942.5033609574,2478942.498497489,0.004863468464463949,1/5/2075 0:5:0,2075-01-04 23:57:50,D_Neptune_120,N_Pluto_0
case_0001,,2006-10-04,09:58:00.000,8,Neptune,-90.0,9,Pluto,39.37416318033132,39.37414989708958,1.3283241742101382e-05,2468394.1515052654,2468394.146656882,0.004848383367061615,2/17/2046 15:38:0,2046-02-17 15:31:11,D_Neptune_90,N_Pluto_0
